WordId,Word,TestId,Stem
563,smattering,0,smatter
564,smug,0,smug
565,snide,0,snide
566,snub,0,snub
567,sordid,0,sordid
568,spendthrift,0,spendthrift
569,spurn,0,spurn
570,squander,0,squander
571,staid,0,staid
572,start,0,start
573,steadfast,0,steadfast
574,stem,0,stem
575,stipend,0,stipend
576,stymie,0,stymi
577,summit,0,summit
578,surly,0,surli
579,tact,0,tact
580,tarnish,0,tarnish
581,tawdry,0,tawdri
582,taxing,0,tax
583,telling,0,tell
584,telltale,0,telltal
585,tender,0,tender
586,thoroughgoing,0,thoroughgo
587,thrifty,0,thrifti
588,thwart,0,thwart
589,tirade,0,tirad
590,tout,0,tout
591,transitory,0,transitori
592,travail,0,travail
593,tribulation,0,tribul
594,tumult,0,tumult
595,uncanny,0,uncanni
596,uncompromising,0,uncompromis
597,unconscionable,0,unconscion
598,underwrite,0,underwrit
599,unnerve,0,unnerv
600,unprecedented,0,unpreced
601,unruly,0,unruli
602,urbane,0,urban
603,vacuous,0,vacuou
604,vanquish,0,vanquish
605,variance,0,varianc
606,vicarious,0,vicari
607,vie,0,vie
608,vindictive,0,vindict
609,virago,0,virago
610,voracious,0,voraci
611,wanton,0,wanton
612,wax,0,wax
613,whimsical,0,whimsic
614,zenith,0,zenith
615,abjure,0,abjur
616,abrogate,0,abrog
617,adjudicate,0,adjud
618,afford,0,afford
619,alacrity,0,alacr
620,anachronism,0,anachron
621,anathema,0,anathema
622,anemic,0,anem
623,anodyne,0,anodyn
624,antic,0,antic
625,aplomb,0,aplomb
626,apogee,0,apoge
627,apostate,0,apost
628,apothegm,0,apothegm
629,apotheosis,0,apotheosi
630,approbatory,0,approbatori
631,appropriate,0,appropri
632,appurtenant,0,appurten
633,arch,0,arch
634,arrant,0,arrant
635,arriviste,0,arrivist
636,arrogate,0,arrog
637,artifice,0,artific
638,artless,0,artless
639,artlessness,0,artless
640,asperity,0,asper
641,assiduously,0,assidu
642,atavism,0,atav
643,attenuate,0,attenu
644,autocratic,0,autocrat
645,baleful,0,bale
646,base,0,base
647,bastardization,0,bastard
648,beg,0,beg
649,bemoan,0,bemoan
650,benighted,0,benight
651,bereft,0,bereft
652,besotted,0,besot
653,bilious,0,biliou
654,blinkered,0,blinker
655,bowdlerize,0,bowdler
656,bridle,0,bridl
657,bristle,0,bristl
658,broadside,0,broadsid
659,bromide,0,bromid
660,brook,0,brook
661,byzantine,0,byzantin
662,callow,0,callow
663,capitulate,0,capitul
664,cataclysm,0,cataclysm
665,catholic,0,cathol
666,cede,0,cede
667,celerity,0,celer
668,chagrin,0,chagrin
669,charlatan,0,charlatan
670,chary,0,chari
671,chauvinism,0,chauvin
672,chimera,0,chimera
673,choleric,0,choler
674,churlish,0,churlish
675,complaisant,0,complais
676,complicit,0,complicit
677,conciliate,0,concili
678,concomitant,0,concomit
679,conflagration,0,conflagr
680,conflate,0,conflat
681,contentious,0,contenti
682,corollary,0,corollari
683,cosseted,0,cosset
684,coterminous,0,cotermin
685,countermand,0,countermand
686,cow,0,cow
687,crestfallen,0,crestfallen
688,crystallize,0,crystal
689,cupidity,0,cupid
690,curmudgeon,0,curmudgeon
691,debonair,0,debonair
692,decry,0,decri
693,defray,0,defray
694,deign,0,deign
695,demonstrative,0,demonstr
696,denouement,0,denouement
697,derelict,0,derelict
698,desiccated,0,desicc
699,desideratum,0,desideratum
700,despot,0,despot
701,diatribe,0,diatrib
702,diminutive,0,diminut
703,disabuse,0,disabus
704,discursive,0,discurs
705,disingenuous,0,disingenu
706,dispensation,0,dispens
707,dissemble,0,dissembl
708,dissipate,0,dissip
709,dissolution,0,dissolut
710,doleful,0,dole
711,dolorous,0,dolor
712,doughty,0,doughti
713,dovetail,0,dovetail
714,duplicity,0,duplic
715,ebullient,0,ebulli
716,effervescent,0,effervesc
717,effrontery,0,effronteri
718,elegiac,0,elegiac
719,embryonic,0,embryon
720,empiricism,0,empiric
721,enamor,0,enamor
722,encumber,0,encumb
723,enjoin,0,enjoin
724,enormity,0,enorm
725,enthrall,0,enthral
726,epigram,0,epigram
727,epiphany,0,epiphani
728,eponym,0,eponym
729,equitable,0,equit
730,equivocate,0,equivoc
731,ersatz,0,ersatz
732,estimable,0,estim
733,ethereal,0,ether
734,evanescent,0,evanesc
735,excoriate,0,excori
736,execrate,0,execr
737,exegesis,0,exegesi
738,exemplar,0,exemplar
739,exiguity,0,exigu
740,exorbitant,0,exorbit
741,expansive,0,expans
742,expunge,0,expung
743,expurgate,0,expurg
744,extrapolate,0,extrapol
745,facile,0,facil
746,factious,0,factiou
747,factitious,0,factiti
748,feckless,0,feckless
749,fecund,0,fecund
750,fell,0,fell
751,firebrand,0,firebrand
752,flag,0,flag
753,flippant,0,flippant
754,flummox,0,flummox
755,fractious,0,fractiou
756,gaffe,0,gaff
757,gambit,0,gambit
758,graft,0,graft
759,grandiloquent,0,grandiloqu
760,gumption,0,gumption
761,hagiographic,0,hagiograph
762,hail,0,hail
763,halcyon,0,halcyon
764,hauteur,0,hauteur
765,hector,0,hector
766,hedge,0,hedg
767,histrionic,0,histrion
768,hoary,0,hoari
769,hobble,0,hobbl
770,hoodwink,0,hoodwink
771,hubris,0,hubri
772,imbibe,0,imbib
773,imbroglio,0,imbroglio
774,immure,0,immur
775,impecunious,0,impecuni
776,imperious,0,imperi
777,importuned,0,importun
778,improvident,0,improvid
779,impugn,0,impugn
780,impute,0,imput
781,inanity,0,inan
782,inchoate,0,inchoat
783,incontrovertible,0,incontrovert
784,indigent,0,indig
785,ineffable,0,ineff
786,ineluctable,0,ineluct
787,inequity,0,inequ
788,infelicitous,0,infelicit
789,inimitable,0,inimit
790,insouciance,0,insouci
791,insufferable,0,insuffer
792,internecine,0,internecin
793,intimation,0,intim
794,inure,0,inur
795,invective,0,invect
796,invidious,0,invidi
797,inviolable,0,inviol
798,inviolate,0,inviol
799,irrefutable,0,irrefut
800,jaundice,0,jaundic
801,jejune,0,jejun
802,jingoist,0,jingoist
803,juggernaut,0,juggernaut
804,kowtow,0,kowtow
805,lacerate,0,lacer
806,lachrymose,0,lachrymos
807,lampoon,0,lampoon
808,languish,0,languish
809,lascivious,0,lascivi
810,limpid,0,limpid
811,litany,0,litani
812,lugubrious,0,lugubri
813,magisterial,0,magisteri
814,malapropism,0,malaprop
815,malfeasance,0,malfeas
816,malingerer,0,malinger
817,martinet,0,martinet
818,maudlin,0,maudlin
819,maunder,0,maunder
820,mellifluous,0,melliflu
821,mendicant,0,mendic
822,meteoric,0,meteor
823,mettlesome,0,mettlesom
824,misattribute,0,misattribut
825,modicum,0,modicum
826,mordant,0,mordant
827,mulct,0,mulct
828,nadir,0,nadir
829,nettlesome,0,nettlesom
830,noisome,0,noisom
831,nonchalant,0,nonchal
832,objurgate,0,objurg
833,oblique,0,obliqu
834,obstreperous,0,obstreper
835,obtain,0,obtain
836,obtuse,0,obtus
837,officious,0,offici
838,ossify,0,ossifi
839,overweening,0,overween
840,palatable,0,palat
841,palaver,0,palav
842,palimpsest,0,palimpsest
843,panacea,0,panacea
844,panegyric,0,panegyr
845,paragon,0,paragon
846,pariah,0,pariah
847,parvenu,0,parvenu
848,patent,0,patent
849,pecuniary,0,pecuniari
850,pellucid,0,pellucid
851,penurious,0,penuri
852,percipient,0,percipi
853,peremptory,0,peremptori
854,perfunctory,0,perfunctori
855,peripatetic,0,peripatet
856,perspicacious,0,perspicaci
857,phantasmagorical,0,phantasmagor
858,philistine,0,philistin
859,phlegmatic,0,phlegmat
860,picayune,0,picayun
861,pillory,0,pillori
862,pith,0,pith
863,plucky,0,plucki
864,Pollyannaish,0,pollyannaish
865,ponderous,0,ponder
866,pontificate,0,pontif
867,portentous,0,portent
868,precipitate,0,precipit
869,presentiment,0,presenti
870,primacy,0,primaci
871,probity,0,probiti
872,prognostication,0,prognost
873,prolixity,0,prolix
874,promulgate,0,promulg
875,propitiate,0,propiti
876,prosaic,0,prosaic
877,proscribe,0,proscrib
878,proselytize,0,proselyt
879,protean,0,protean
880,provident,0,provid
881,puerile,0,pueril
882,puissant,0,puissant
883,punctilious,0,punctili
884,pyrrhic,0,pyrrhic
885,quail,0,quail
886,quisling,0,quisl
887,quixotic,0,quixot
888,raconteur,0,raconteur
889,raillery,0,railleri
890,rapprochement,0,rapproch
891,rarefied,0,rarefi
892,recapitulation,0,recapitul
893,recrimination,0,recrimin
894,recrudesce,0,recrudesc
895,redoubtable,0,redoubt
896,remonstrate,0,remonstr
897,reprisal,0,repris
898,ribald,0,ribald
899,row,0,row
900,sagacious,0,sagaci
901,sangfroid,0,sangfroid
902,sardonic,0,sardon
903,sartorial,0,sartori
904,saturnine,0,saturnin
905,schadenfreude,0,schadenfreud
906,sedulous,0,sedul
907,effacing,0,effac
908,semblance,0,semblanc
909,sententious,0,sententi
910,simulacrum,0,simulacrum
911,sinecure,0,sinecur
912,solecism,0,solec
913,solicitous,0,solicit
914,solicitude,0,solicitud
915,spartan,0,spartan
916,splenetic,0,splenet
917,squelch,0,squelch
918,stalwart,0,stalwart
919,stultify,0,stultifi
920,subterfuge,0,subterfug
921,supercilious,0,supercili
922,surfeit,0,surfeit
923,surreptitious,0,surreptiti
924,sybarite,0,sybarit
925,temerity,0,temer
926,tempestuous,0,tempestu
927,tendentious,0,tendenti
928,transmute,0,transmut
929,trenchant,0,trenchant
930,truculence,0,trucul
931,truculent,0,trucul
932,turgid,0,turgid
933,turpitude,0,turpitud
934,tyro,0,tyro
935,umbrage,0,umbrag
936,unassailable,0,unassail
937,unflappable,0,unflapp
938,unforthcoming,0,unforthcom
939,unimpeachable,0,unimpeach
940,unprepossessing,0,unprepossess
941,unpropitious,0,unpropiti
942,unstinting,0,unstint
943,untenable,0,unten
944,untoward,0,untoward
945,untrammeled,0,untrammel
946,unviable,0,unviabl
947,vaunted,0,vaunt
948,venial,0,venial
949,verisimilitude,0,verisimilitud
950,veritable,0,verit
951,vicissitude,0,vicissitud
952,vitriolic,0,vitriol
953,vituperate,0,vituper
954,zeitgeist,0,zeitgeist
